UNIQUE_ID,reef_NAME,longitude,latitude,source,surveyDate,bleachCat,method,depth,year
20028100102,Hook Island Reef (No 1) (20-028a),148.9443,-20.1041,EotR,2016-01-27,0,inwater,NA,2016
15050100104,Ribbon No 3 Reef (15-050),145.8055,-15.4883,EotR,2016-01-27,1,inwater,NA,2016
20017100104,Black Island Reef (20-017),148.8927,-20.0811,EotR,2016-01-28,1,inwater,NA,2016
19137100104,Bait Reef (19-137),149.0667,-19.8181,EotR,2016-01-28,0,inwater,NA,2016
16057100104,Hastings Reef (16-057),146.0081,-16.5184,EotR,2016-01-29,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-01-30,0,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-01-31,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-02-02,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-02,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-02,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-02,1,inwater,NA,2016
15099101104,Agincourt Reefs (No 3) (15-099a),145.8322,-15.9898,EotR,2016-02-03,1,inwater,NA,2016
15050100104,Ribbon No 3 Reef (15-050),145.8055,-15.4883,EotR,2016-02-03,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-02-04,1,inwater,NA,2016
20017100104,Black Island Reef (20-017),148.8927,-20.0811,EotR,2016-02-04,1,inwater,NA,2016
15050100104,Ribbon No 3 Reef (15-050),145.8055,-15.4883,EotR,2016-02-05,1,inwater,NA,2016
19116100104,Knuckle Reef (19-116),149.2729,-19.534,EotR,2016-02-06,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-02-07,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-09,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-09,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-09,1,inwater,NA,2016
14146100104,Ribbon No 10 Reef (14-146),145.6981,-14.8272,EotR,2016-02-09,1,inwater,NA,2016
15050100104,Ribbon No 3 Reef (15-050),145.8055,-15.4883,EotR,2016-02-10,1,inwater,NA,2016
16057100104,Hastings Reef (16-057),146.0081,-16.5184,EotR,2016-02-10,0,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-02-11,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-02-11,1,inwater,NA,2016
16026100104,Tongue Reef (16-026),145.7925,-16.3209,EotR,2016-02-11,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8643,-16.242,EotR,2016-02-11,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8708,-16.2393,EotR,2016-02-11,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-02-11,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-02-12,0,inwater,NA,2016
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2016-02-12,1,inwater,NA,2016
15099101104,Agincourt Reefs (No 3) (15-099a),145.8322,-15.9898,EotR,2016-02-14,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-02-14,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-16,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-16,1,inwater,NA,2016
20017100104,Black Island Reef (20-017),148.8927,-20.0811,EotR,2016-02-17,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-17,1,inwater,NA,2016
14146100104,Ribbon No 10 Reef (14-146),145.6981,-14.8272,EotR,2016-02-17,1,inwater,NA,2016
16026100104,Tongue Reef (16-026),145.7925,-16.3209,EotR,2016-02-17,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-02-19,0,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8646,-16.243,EotR,2016-02-20,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8952,-16.1912,EotR,2016-02-20,1,inwater,NA,2016
24008100102,Lady Elliot Island Reef (24-008),152.7154,-24.1133,EotR,2016-02-21,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-02-21,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-02-21,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-22,1,inwater,NA,2016
16028102102,Low Islands Reef (16-028),145.5644,-16.3862,EotR,2016-02-22,1,inwater,NA,2016
15099101104,Agincourt Reefs (No 3) (15-099a),145.8322,-15.9898,EotR,2016-02-23,1,inwater,NA,2016
20014100102,Hayman Island Reef (20-014),148.8908,-20.0611,EotR,2016-02-24,0,inwater,NA,2016
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2016-02-24,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-25,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-02-25,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-02-27,1,inwater,NA,2016
24008100102,Lady Elliot Island Reef (24-008),152.7106,-24.1114,EotR,2016-02-28,1,inwater,NA,2016
20014100102,Hayman Island Reef (20-014),148.8908,-20.0611,EotR,2016-02-28,0,inwater,NA,2016
16071100104,Moore Reef (16-071),146.1928,-16.8884,EotR,2016-02-28,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-01,0,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-01,1,inwater,NA,2016
20028100102,Hook Island Reef (No 1) (20-028a),148.9436,-20.1153,EotR,2016-03-01,0,inwater,NA,2016
16057100104,Hastings Reef (16-057),146.0081,-16.5184,EotR,2016-03-01,1,inwater,NA,2016
20068102104,Dumbell Reef (No 1) (20-068a),149.0072,-20.1732,EotR,2016-03-02,1,inwater,NA,2016
14146100104,Ribbon No 10 Reef (14-146),145.6981,-14.8272,EotR,2016-03-02,1,inwater,NA,2016
15099101104,Agincourt Reefs (No 3) (15-099a),145.8322,-15.9898,EotR,2016-03-03,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-03,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-03-04,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.1928,-16.8884,EotR,2016-03-06,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-03-07,1,inwater,NA,2016
16054101102,Fitzroy Island Reef (No 1) (16-054a),145.9936,-16.925,EotR,2016-03-07,1,inwater,NA,2016
15099101104,Agincourt Reefs (No 3) (15-099a),145.8322,-15.9898,EotR,2016-03-08,1,inwater,NA,2016
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2016-03-08,1,inwater,NA,2016
14146100104,Ribbon No 10 Reef (14-146),145.6644,-14.6634,EotR,2016-03-09,1,inwater,NA,2016
20028100102,Hook Island Reef (No 1) (20-028a),148.9436,-20.1153,EotR,2016-03-09,1,inwater,NA,2016
20068102104,Dumbell Reef (No 1) (20-068a),149.0072,-20.1732,EotR,2016-03-09,0,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-10,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-10,1,inwater,NA,2016
15099101104,Agincourt Reefs (No 3) (15-099a),145.8322,-15.9898,EotR,2016-03-10,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-03-11,1,inwater,NA,2016
20017100104,Black Island Reef (20-017),148.8927,-20.0811,EotR,2016-03-11,1,inwater,NA,2016
16015100103,Mackay Reef (16-015),145.647,-16.0495,EotR,2016-03-12,1,inwater,NA,2016
20014100102,Hayman Island Reef (20-014),148.8908,-20.0611,EotR,2016-03-12,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.1928,-16.8884,EotR,2016-03-13,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-14,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-14,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-14,1,inwater,NA,2016
19116100104,Knuckle Reef (19-116),149.2729,-19.534,EotR,2016-03-15,1,inwater,NA,2016
19137100104,Bait Reef (19-137),149.0736,-19.8071,EotR,2016-03-16,0,inwater,NA,2016
15050100104,Ribbon No 3 Reef (15-050),145.8055,-15.4883,EotR,2016-03-16,1,inwater,NA,2016
14146100104,Ribbon No 10 Reef (14-146),145.6981,-14.8272,EotR,2016-03-16,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-03-18,1,inwater,NA,2016
20017100104,Black Island Reef (20-017),148.8927,-20.0811,EotR,2016-03-18,1,inwater,NA,2016
16015100103,Mackay Reef (16-015),145.647,-16.0495,EotR,2016-03-19,1,inwater,NA,2016
20014100102,Hayman Island Reef (20-014),148.8908,-20.0611,EotR,2016-03-19,1,inwater,NA,2016
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2016-03-19,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-03-20,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.1928,-16.8884,EotR,2016-03-20,1,inwater,NA,2016
14146100104,Ribbon No 10 Reef (14-146),145.6981,-14.8272,EotR,2016-03-22,1,inwater,NA,2016
16028102102,Low Islands Reef (16-028),145.5644,-16.3862,EotR,2016-03-22,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-23,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-23,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-23,1,inwater,NA,2016
20028100102,Hook Island Reef (No 1) (20-028a),148.9436,-20.1153,EotR,2016-03-23,0,inwater,NA,2016
15050100104,Ribbon No 3 Reef (15-050),145.8055,-15.4883,EotR,2016-03-23,1,inwater,NA,2016
20014100102,Hayman Island Reef (20-014),148.8908,-20.0611,EotR,2016-03-24,1,inwater,NA,2016
20068102104,Dumbell Reef (No 1) (20-068a),149.0072,-20.1732,EotR,2016-03-25,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-03-26,1,inwater,NA,2016
16057100104,Hastings Reef (16-057),146.0081,-16.5184,EotR,2016-03-26,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.1927,-16.8884,EotR,2016-03-27,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-03-28,1,inwater,NA,2016
16054101102,Fitzroy Island Reef (No 1) (16-054a),145.9936,-16.925,EotR,2016-03-28,1,inwater,NA,2016
20014100102,Hayman Island Reef (20-014),148.8908,-20.0611,EotR,2016-03-28,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-03-28,1,inwater,NA,2016
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2016-03-29,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-30,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-30,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-03-30,1,inwater,NA,2016
15050100104,Ribbon No 3 Reef (15-050),145.8055,-15.4883,EotR,2016-03-30,1,inwater,NA,2016
14146100104,Ribbon No 10 Reef (14-146),145.6981,-14.8272,EotR,2016-03-30,1,inwater,NA,2016
20028100102,Hook Island Reef (No 1) (20-028a),148.9436,-20.1153,EotR,2016-03-31,1,inwater,NA,2016
20017100104,Black Island Reef (20-017),148.8927,-20.0811,EotR,2016-03-31,1,inwater,NA,2016
24008100102,Lady Elliot Island Reef (24-008),152.7154,-24.1133,EotR,2016-04-03,0,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-04-03,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.1927,-16.8884,EotR,2016-04-03,1,inwater,NA,2016
16015100103,Mackay Reef (16-015),145.647,-16.0495,EotR,2016-04-04,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-04,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-04-05,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-04-06,1,inwater,NA,2016
15050100104,Ribbon No 3 Reef (15-050),145.8055,-15.4883,EotR,2016-04-06,1,inwater,NA,2016
15050100104,Ribbon No 3 Reef (15-050),145.8055,-15.4883,EotR,2016-04-06,1,inwater,NA,2016
16028102102,Low Islands Reef (16-028),145.5644,-16.3862,EotR,2016-04-07,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-04-08,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-08,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-04-09,1,inwater,NA,2016
20014100102,Hayman Island Reef (20-014),148.8908,-20.0611,EotR,2016-04-09,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-04-10,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.1922,-16.888,EotR,2016-04-10,1,inwater,NA,2016
24008100102,Lady Elliot Island Reef (24-008),152.7154,-24.1133,EotR,2016-04-12,0,inwater,NA,2016
20014100102,Hayman Island Reef (20-014),148.8908,-20.0611,EotR,2016-04-12,1,inwater,NA,2016
20017100104,Black Island Reef (20-017),148.8927,-20.0811,EotR,2016-04-13,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-13,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-13,1,inwater,NA,2016
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2016-04-14,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-14,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-04-16,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.1932,-16.8885,EotR,2016-04-17,1,inwater,NA,2016
16026100104,Tongue Reef (16-026),145.7925,-16.3209,EotR,2016-04-17,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-04-19,1,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-04-19,1,inwater,NA,2016
16015100103,Mackay Reef (16-015),145.647,-16.0495,EotR,2016-04-20,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-20,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-20,1,inwater,NA,2016
15050100104,Ribbon No 3 Reef (15-050),145.8055,-15.4883,EotR,2016-04-20,1,inwater,NA,2016
20028100102,Hook Island Reef (No 1) (20-028a),148.9436,-20.1153,EotR,2016-04-21,0,inwater,NA,2016
16025100104,Opal Reef (16-025),145.8897,-16.2209,EotR,2016-04-21,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-21,1,inwater,NA,2016
15099104104,Agincourt Reefs (No 5) (15-099d),145.8352,-16.0352,EotR,2016-04-21,1,inwater,NA,2016
20017100104,Black Island Reef (20-017),148.8927,-20.0811,EotR,2016-04-22,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-04-23,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-04-23,1,inwater,NA,2016
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2016-04-23,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.1923,-16.8877,EotR,2016-04-24,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-24,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-25,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-26,1,inwater,NA,2016
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2016-04-26,1,inwater,NA,2016
16015100103,Mackay Reef (16-015),145.647,-16.0495,EotR,2016-04-27,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2016-04-27,1,inwater,NA,2016
20068102104,Dumbell Reef (No 1) (20-068a),149.0072,-20.1732,EotR,2016-04-29,1,inwater,NA,2016
20017100104,Black Island Reef (20-017),148.8927,-20.0811,EotR,2016-04-29,1,inwater,NA,2016
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2016-04-29,1,inwater,NA,2016
15099104104,Agincourt Reefs (No 5) (15-099d),145.8352,-16.0352,EotR,2016-04-29,1,inwater,NA,2016
16060100104,Michaelmas Reef (16-060),146.019,-16.5818,EotR,2016-04-30,1,inwater,NA,2016
19135100104,Hardy Reef (19-135),149.18312,-19.74717,EotR,2017-01-01,0,inwater,1,2017
19135100104,Hardy Reef (19-135),149.18305,-19.7493,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18301,-19.7485,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18316,-19.7489,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18313,-19.7478,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18311,-19.74835,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18255,-19.7415,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18276,-19.74377,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.1831,-19.7459,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18318,-19.74557,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.1832,-19.7457,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.183,-19.7462,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18317,-19.7462,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18312,-19.74717,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18328,-19.74754,EotR,2017-01-03,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18301,-19.7485,EotR,2017-01-13,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18328,-19.74745,EotR,2017-01-13,0,inwater,3,2017
19135100104,Hardy Reef (19-135),149.18313,-19.7478,EotR,2017-01-13,0,inwater,NA,2017
19135100104,Hardy Reef (19-135),149.18305,-19.7493,EotR,2017-01-13,0,inwater,4,2017
19135100104,Hardy Reef (19-135),149.18312,-19.74717,EotR,2017-01-13,0,inwater,9,2017
19135100104,Hardy Reef (19-135),149.18316,-19.7489,EotR,2017-01-15,0,inwater,2,2017
19135100104,Hardy Reef (19-135),149.18312,-19.74717,EotR,2017-01-15,0,inwater,2,2017
19135100104,Hardy Reef (19-135),149.183,-19.7462,EotR,2017-02-09,0,inwater,2,2017
16032100104,Saxon Reef (16-032),145.9903,-16.4651,EotR,2017-02-14,0,inwater,6,2017
19135100104,Hardy Reef (19-135),149.18318,-19.74557,EotR,2017-02-15,0,inwater,1,2017
19135100104,Hardy Reef (19-135),149.18328,-19.74754,EotR,2017-02-15,0,inwater,1,2017
19135100104,Hardy Reef (19-135),149.18317,-19.7462,EotR,2017-02-15,0,inwater,4,2017
19135100104,Hardy Reef (19-135),149.18312,-19.74717,EotR,2017-02-15,0,inwater,2,2017
19135100104,Hardy Reef (19-135),149.1831,-19.7459,EotR,2017-02-15,0,inwater,2,2017
19135100104,Hardy Reef (19-135),149.1832,-19.7457,EotR,2017-02-15,0,inwater,2,2017
16057100104,Hastings Reef (16-057),146.0081,-16.5184,EotR,2017-03-02,0,inwater,3,2017
19135100104,Hardy Reef (19-135),149.18318,-19.74557,EotR,2017-03-03,0,inwater,1,2017
19135100104,Hardy Reef (19-135),149.1832,-19.7457,EotR,2017-03-03,0,inwater,2,2017
19135100104,Hardy Reef (19-135),149.183,-19.7462,EotR,2017-03-03,0,inwater,2,2017
19135100104,Hardy Reef (19-135),149.1831,-19.7459,EotR,2017-03-03,0,inwater,2,2017
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2017-03-09,0,inwater,2,2017
19135100104,Hardy Reef (19-135),149.18317,-19.7462,EotR,2017-03-09,0,inwater,3,2017
19135100104,Hardy Reef (19-135),149.18313,-19.7478,EotR,2017-03-11,0,inwater,2,2017
16042100104,Breaking Patches (16-042),145.9802,-16.5816,EotR,2017-03-12,0,inwater,3,2017
19135100104,Hardy Reef (19-135),149.18276,-19.74377,EotR,2017-03-16,0,inwater,3,2017
20028100102,Hook Island Reef (No 1) (20-028a),148.9436,-20.1153,EotR,2017-03-18,0,inwater,5,2017
NA,U/N Reef (20-001),148.2622,-19.9771,EotR,2017-03-18,0,inwater,5,2017
16042100104,Breaking Patches (16-042),145.9802,-16.5816,EotR,2017-03-20,0,inwater,15,2017
16032100104,Saxon Reef (16-032),145.9903,-16.4651,EotR,2017-03-21,0,inwater,17,2017
16030100104,Norman Reef (16-030),145.99,-16.43583,EotR,2017-03-21,0,inwater,8,2017
16065100104,Flynn Reef (16-065),146.268174,-16.728490999999998,EotR,2017-03-22,0,inwater,17,2017
16065100104,Flynn Reef (16-065),146.26725,-16.73202,EotR,2017-03-22,0,inwater,18,2017
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2017-03-22,0,inwater,18,2017
19135100104,Hardy Reef (19-135),149.18305,-19.7493,EotR,2017-03-23,0,inwater,2,2017
19135100104,Hardy Reef (19-135),149.18318,-19.74557,EotR,2017-04-06,0,inwater,1,2017
19135100104,Hardy Reef (19-135),149.1831,-19.7459,EotR,2017-04-06,0,inwater,2,2017
19135100104,Hardy Reef (19-135),149.18328,-19.74754,EotR,2017-04-06,0,inwater,1,2017
23052100102,Heron Reef (23-052a),151.9133,-23.4435,EotR,2017-04-27,0,inwater,1,2017
23052101104,Heron Reef (23-052a),151.9711,-23.4462,EotR,2017-04-28,0,inwater,1,2017
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2017-01-02,0,inwater,3,2017
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2017-01-02,0,inwater,2,2017
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2017-01-02,0,inwater,1.4,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-03,0,inwater,8,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-03,0,inwater,4,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-03,0,inwater,4,2017
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2017-01-03,0,inwater,3,2017
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2017-01-03,0,inwater,4,2017
16071100104,Moore Reef (16-071),146.213,-16.8743,EotR,2017-01-03,0,inwater,3.5,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-04,0,inwater,1.2,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-04,0,inwater,1.4,2017
16068100104,Thetford Reef (16-068),146.1683333,-16.80222222,EotR,2017-01-04,0,inwater,1.2,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-04,0,inwater,2,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-04,0,inwater,2,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-04,0,inwater,2,2017
16073100104,Elford Reef (16-073),146.2486,-16.9117,EotR,2017-01-04,0,inwater,1,2017
16073100104,Elford Reef (16-073),146.2486,-16.9117,EotR,2017-01-04,0,inwater,2,2017
16073100104,Elford Reef (16-073),146.2486,-16.9117,EotR,2017-01-04,0,inwater,4,2017
16073100104,Elford Reef (16-073),146.2486,-16.9117,EotR,2017-01-04,0,inwater,1,2017
16073100104,Elford Reef (16-073),146.2486,-16.9117,EotR,2017-01-04,0,inwater,1.5,2017
16073100104,Elford Reef (16-073),146.2486,-16.9117,EotR,2017-01-04,0,inwater,1.5,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-05,0,inwater,1.4,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-05,1,inwater,1.3,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-05,0,inwater,1,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-05,0,inwater,8,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-05,0,inwater,4,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-05,0,inwater,4,2017
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2017-01-06,1,inwater,3,2017
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2017-01-06,1,inwater,4,2017
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2017-01-06,1,inwater,2,2017
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2017-01-06,0,inwater,5.5,2017
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2017-01-06,0,inwater,2.4,2017
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2017-01-06,0,inwater,1,2017
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2017-01-06,0,inwater,6,2017
16065100104,Flynn Reef (16-065),146.2746,-16.7287,EotR,2017-01-06,0,inwater,2,2017
16068100104,Thetford Reef (16-068),146.1683333,-16.80111111,EotR,2017-01-07,0,inwater,4,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-07,0,inwater,3,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-07,0,inwater,4,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-07,0,inwater,2,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-07,0,inwater,2,2017
16068100104,Thetford Reef (16-068),146.1809,-16.803,EotR,2017-01-07,0,inwater,NA,2017
16067100104,Milln Reef (16-067),146.2654,-16.7784,EotR,2017-01-08,0,inwater,4,2017
16067100104,Milln Reef (16-067),146.2654,-16.7784,EotR,2017-01-08,0,inwater,5.5,2017
16067100104,Milln Reef (16-067),146.2654,-16.7784,EotR,2017-01-08,0,inwater,3,2017
16067100104,Milln Reef (16-067),146.2654,-16.7784,EotR,2017-01-08,1,inwater,4.1,2017
